function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.loadtxt, 537, 1, 271, unpack, 121
numpy.random.random, 555, 1, 473, size, 83
numpy.std, 609, 1, 331, axis, 262
numpy.zeros_like, 621, 1, 554, dtype, 66
numpy.save, 636, 2, 633, arr, 4
numpy.random.uniform, 739, 3, 534, size, 360
numpy.empty, 740, 1, 614, dtype, 108
numpy.min, 815, 1, 755, axis, 53
numpy.cos, 836, 1, 836, , 
numpy.abs, 843, 1, 843, , 
numpy.vstack, 844, 1, 844, , 
numpy.load, 858, 1, 846, mmap_mode, 9
numpy.meshgrid, 863, 2, 799, indexing, 22
numpy.log, 891, 1, 891, , 
numpy.random.rand, 934, 2, 403, , 
numpy.argmax, 1140, 1, 614, axis, 493
numpy.reshape, 1152, 2, 1145, newshape, 7
numpy.concatenate, 1220, 1, 712, axis, 486
numpy.dot, 1257, 2, 1257, , 
numpy.random.randint, 1279, 2, 570, size, 618
numpy.random.choice, 1289, 3, 890, replace, 800
numpy.sin, 1308, 1, 1308, , 
numpy.random.normal, 1368, 3, 785, size, 724
numpy.hstack, 1387, 1, 1386, , 
numpy.ones, 1495, 1, 1256, dtype, 223
numpy.asarray, 1843, 1, 1679, dtype, 155
numpy.exp, 1852, 1, 1852, , 
numpy.max, 1963, 1, 1828, axis, 122
numpy.sqrt, 2127, 1, 2127, , 
numpy.where, 2195, 3, 1215, , 
numpy.sum, 2275, 1, 1701, axis, 498
numpy.mean, 2398, 1, 1619, axis, 732
numpy.random.seed, 3514, 1, 3513, seed, 35
numpy.arange, 3651, 1, 1596, dtype, 94
numpy.linspace, 4399, 3, 4015, num, 502
numpy.random.randn, 5111, 2, 2334, , 
numpy.zeros, 6215, 1, 5107, dtype, 1006
numpy.array, 12620, 1, 11784, dtype, 742
