function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.utils.multiclass.type_of_target, 11, 1, 7, , 
sklearn.cross_validation.cross_val_score, 11, 5, 5, cv, 10
sklearn.utils.check_consistent_length, 11, 2, 5, , 
sklearn.metrics.pairwise.euclidean_distances, 11, 1, 8, Y_norm_squared, 1
sklearn.externals.six.moves.StringIO, 11, 0, 11, , 
sklearn.neural_network.MLPClassifier, 11, 8, 3, random_state, 8
sklearn.datasets.samples_generator.make_classification, 12, 6, 8, random_state, 12
sklearn.linear_model.ElasticNet, 12, 0, 5, l1_ratio, 2
sklearn.ensemble.AdaBoostClassifier, 12, 3, 6, random_state, 9
sklearn.linear_model.Lasso, 12, 0, 8, alpha, 1
sklearn.neural_network.multilayer_perceptron.MLPRegressor, 12, 5, 11, hidden_layer_sizes, 12
sklearn.feature_selection.SelectKBest, 13, 2, 7, k, 9
sklearn.gaussian_process.GaussianProcessRegressor, 13, 2, 5, kernel, 7
sklearn.cross_validation.StratifiedShuffleSplit, 13, 5, 9, random_state, 13
sklearn.preprocessing.OneHotEncoder, 13, 0, 10, sparse, 3
sklearn.metrics.scorer.check_scoring, 14, 2, 10, scoring, 13
sklearn.metrics.precision_recall_curve, 14, 2, 8, pos_label, 2
sklearn.datasets.fetch_20newsgroups, 14, 2, 4, subset, 13
sklearn.utils.testing.assert_false, 14, 1, 13, msg, 1
sklearn.ensemble.ExtraTreesClassifier, 14, 1, 5, random_state, 12
sklearn.metrics.r2_score, 15, 2, 12, sample_weight, 1
sklearn.utils.testing.assert_allclose, 15, 3, 11, rtol, 15
sklearn.linear_model.Ridge, 15, 1, 9, random_state, 7
sklearn.model_selection.KFold, 15, 1, 5, n_splits, 10
sklearn.preprocessing.scale, 15, 1, 10, axis, 2
sklearn.svm.classes.SVC, 15, 4, 15, kernel, 15
sklearn.metrics.average_precision_score, 16, 2, 11, average, 1
sklearn.feature_extraction.text.HashingVectorizer, 16, 1, 8, n_features, 6
sklearn.neighbors.KNeighborsRegressor, 16, 2, 8, n_jobs, 1
sklearn.utils.testing.assert_raise_message, 16, 5, 5, n_calls, 6
sklearn.datasets.fetch_mldata, 16, 1, 13, data_home, 1
sklearn.model_selection.cross_val_score, 17, 4, 7, cv, 17
sklearn.tree.DecisionTreeRegressor, 17, 2, 7, max_depth, 9
sklearn.linear_model.SGDClassifier, 17, 0, 6, loss, 4
sklearn.pipeline.FeatureUnion, 17, 1, 13, transformer_weights, 3
sklearn.cross_validation.StratifiedKFold, 18, 2, 9, n_folds, 10
sklearn.cross_validation.KFold, 18, 3, 7, shuffle, 13
sklearn.metrics.precision_score, 18, 2, 10, average, 4
sklearn.neighbors.KDTree, 18, 1, 8, metric, 4
sklearn.preprocessing.LabelBinarizer, 19, 0, 9, neg_label, 4
sklearn.ensemble.GradientBoostingRegressor, 19, 0, 6, loss, 6
sklearn.utils.assert_all_finite, 19, 1, 17, , 
sklearn.utils.validation.column_or_1d, 19, 1, 18, warn, 1
sklearn.model_selection.StratifiedKFold, 20, 3, 6, n_splits, 16
sklearn.naive_bayes.GaussianNB, 21, 0, 13, , 
sklearn.utils.check_X_y, 22, 2, 10, accept_sparse, 9
sklearn.datasets.load_diabetes, 22, 0, 14, return_X_y, 1
